P1,F
-4.533906781356271,65.66893210608515
-4.531906381276255,65.61452634595733
-4.529905981196239,65.56014459543238
-4.527905581116223,65.50578685451033
-4.525905181036207,65.45145312319114
-4.523904780956191,65.39714340147486
-4.521904380876175,65.34285768936144
-4.519903980796159,65.28859598685091
-4.517903580716143,65.23435829394325
-4.515903180636127,65.18014461063848
-4.513902780556111,65.12595493693658
-4.511902380476095,65.07178927283756
-4.509901980396079,65.01764761834143
-4.507901580316063,64.96352997344817
-4.505901180236047,64.9094363381578
-4.503900780156031,64.85536671247033
-4.501900380076015,64.8013210963857
-4.499899979995999,64.74729948990398
-4.497899579915983,64.69330189302514
-4.495899179835967,64.63932830574916
-4.493898779755951,64.58537872807608
-4.491898379675935,64.53145316000587
-4.489897979595919,64.47755160153855
-4.487897579515903,64.4236740526741
-4.485897179435887,64.36982051341253
-4.483896779355871,64.31599098375386
-4.481896379275855,64.26218546369805
-4.479895979195839,64.20840395324514
-4.477895579115823,64.1546464523951
-4.475895179035807,64.10091296114794
-4.473894778955791,64.04720347950365
-4.471894378875775,63.993518007462264
-4.469893978795759,63.93985654502374
-4.467893578715743,63.886219092188114
-4.465893178635727,63.83260564895535
-4.463892778555711,63.779016215325484
-4.461892378475695,63.72545079129848
-4.459891978395679,63.671909376874375
-4.457891578315663,63.61839197205313
-4.455891178235647,63.56489857683479
-4.453890778155631,63.511429191219314
-4.451890378075615,63.45798381520673
-4.449889977995599,63.40456244879701
-4.447889577915583,63.35116509199019
-4.445889177835567,63.29779174478624
-4.443888777755551,63.244442407185176
-4.441888377675535,63.19111707918698
-4.439887977595519,63.13781576079168
-4.437887577515503,63.08453845199925
-4.435887177435487,63.031285152809716
-4.433886777355471,62.97805586322305
-4.431886377275455,62.92485058323927
-4.429885977195439,62.87166931285836
-4.427885577115423,62.81851205208035
-4.425885177035407,62.7653788009052
-4.423884776955391,62.712269559332945
-4.421884376875375,62.65918432736356
-4.419883976795359,62.606123104997074
-4.417883576715343,62.55308589223345
-4.415883176635327,62.50007268907272
-4.413882776555311,62.44708349551485
-4.411882376475295,62.394118311559886
-4.409881976395279,62.34117713720779
-4.407881576315263,62.28825997245858
-4.405881176235247,62.23536681731224
-4.403880776155231,62.1824976717688
-4.401880376075215,62.12965253582822
-4.399879975995199,62.07683140949054
-4.397879575915183,62.02403429275572
-4.395879175835167,61.971261185623796
-4.393878775755151,61.918512088094744
-4.391878375675135,61.86578700016858
-4.389877975595119,61.81308592184529
-4.387877575515103,61.76040885312489
-4.385877175435087,61.70775579400736
-4.383876775355071,61.655126744492726
-4.381876375275055,61.60252170458095
-4.379875975195039,61.54994067427208
-4.377875575115023,61.49738365356607
-4.375875175035007,61.44485064246295
-4.373874774954991,61.392341640962705
-4.371874374874975,61.339856649065354
-4.369873974794959,61.28739566677087
-4.367873574714943,61.23495869407928
-4.365873174634927,61.182545730990554
-4.363872774554911,61.13015677750472
-4.361872374474895,61.07779183362176
-4.359871974394879,61.02545089934169
-4.357871574314863,60.97313397466449
-4.355871174234847,60.92084105959019
-4.353870774154831,60.868572154118745
-4.351870374074815,60.816327258250205
-4.349869973994799,60.764106371984525
-4.347869573914783,60.71190949532174
-4.345869173834767,60.659736628261825
-4.3438687737547514,60.60758777080483
-4.341868373674735,60.555462922950674
-4.339867973594719,60.50336208469941
-4.337867573514703,60.45128525605102
-4.335867173434687,60.399232437005516
-4.333866773354671,60.34720362756289
-4.331866373274655,60.29519882772315
-4.329865973194639,60.24321803748629
-4.327865573114623,60.1912612568523
-4.325865173034607,60.1393284858212
-4.323864772954591,60.08741972439298
-4.321864372874575,60.03553497256764
-4.319863972794559,59.98367423034518
-4.317863572714543,59.9318374977256
-4.315863172634527,59.88002477470891
-4.313862772554511,59.82823606129509
-4.311862372474495,59.77647135748415
-4.309861972394479,59.7247306632761
-4.307861572314463,59.67301397867092
-4.305861172234447,59.62132130366862
-4.303860772154431,59.56965263826921
-4.301860372074415,59.51800798247268
-4.299859971994399,59.46638733627903
-4.297859571914383,59.41479069968826
-4.295859171834367,59.36321807270037
-4.293858771754351,59.31166945531536
-4.291858371674335,59.260144847533226
-4.289857971594319,59.20864424935398
-4.287857571514303,59.15716766077762
-4.285857171434287,59.10571508180413
-4.283856771354271,59.05428651243352
-4.281856371274255,59.002881952665795
-4.279855971194239,58.95150140250095
-4.277855571114223,58.90014486193899
-4.275855171034207,58.84881233097991
-4.273854770954191,58.797503809623706
-4.271854370874175,58.74621929787038
-4.269853970794159,58.69495879571995
-4.267853570714143,58.64372230317239
-4.265853170634127,58.592509820227704
-4.263852770554111,58.54132134688591
-4.261852370474095,58.490156883146994
-4.259851970394079,58.439016429010955
-4.257851570314063,58.3878999844778
-4.255851170234047,58.33680754954752
-4.253850770154031,58.28573912422013
-4.251850370074015,58.23469470849562
-4.249849969993999,58.18367430237399
-4.247849569913983,58.13267790585523
-4.245849169833967,58.081705518939366
-4.243848769753951,58.030757141626374
-4.241848369673935,57.979832773916264
-4.239847969593919,57.92893241580904
-4.237847569513903,57.87805606730468
-4.235847169433887,57.82720372840322
-4.233846769353871,57.77637539910463
-4.231846369273855,57.72557107940893
-4.229845969193839,57.674790769316104
-4.227845569113823,57.62403446882616
-4.225845169033807,57.5733021779391
-4.223844768953791,57.52259389665491
-4.221844368873775,57.47190962497361
-4.219843968793759,57.42124936289519
-4.217843568713743,57.37061311041965
-4.215843168633727,57.32000086754699
-4.213842768553711,57.26941263427721
-4.211842368473695,57.21884841061031
-4.209841968393679,57.1683081965463
-4.207841568313663,57.11779199208516
-4.205841168233647,57.0672997972269
-4.203840768153631,57.01683161197153
-4.201840368073615,56.96638743631904
-4.199839967993599,56.91596727026942
-4.197839567913583,56.86557111382269
-4.195839167833567,56.81519896697884
-4.193838767753551,56.76485082973787
-4.191838367673535,56.714526702099775
-4.189837967593519,56.664226584064565
-4.187837567513503,56.61395047563224
-4.185837167433487,56.56369837680279
-4.183836767353471,56.513470287576226
-4.181836367273455,56.463266207952536
-4.179835967193439,56.41308613793173
-4.177835567113423,56.36293007751381
-4.175835167033407,56.312798026698765
-4.173834766953391,56.2626899854866
-4.171834366873375,56.212605953877315
-4.169833966793359,56.162545931870916
-4.167833566713343,56.11250991946739
-4.165833166633327,56.06249791666676
-4.163832766553311,56.012509923469
-4.161832366473295,55.96254593987412
-4.159831966393279,55.912605965882115
-4.157831566313263,55.862690001493
-4.155831166233247,55.81279804670677
-4.153830766153231,55.76293010152341
-4.151830366073215,55.71308616594293
-4.149829965993199,55.66326623996534
-4.147829565913183,55.613470323590626
-4.145829165833167,55.563698416818795
-4.143828765753151,55.51395051964984
-4.141828365673135,55.46422663208377
-4.139827965593119,55.41452675412058
-4.137827565513103,55.36485088576027
-4.135827165433087,55.31519902700284
-4.133826765353071,55.265571177848294
-4.131826365273055,55.21596733829663
-4.129825965193039,55.16638750834784
-4.127825565113023,55.11683168800194
-4.125825165033007,55.06729987725891
-4.123824764952991,55.017792076118766
-4.121824364872975,54.968308284581504
-4.119823964792959,54.91884850264712
-4.117823564712943,54.86941273031562
-4.115823164632927,54.820000967587
-4.113822764552911,54.77061321446126
-4.111822364472895,54.721249470938396
-4.109821964392879,54.67190973701842
-4.107821564312863,54.62259401270132
-4.105821164232847,54.573302297987105
-4.103820764152831,54.524034592875765
-4.101820364072815,54.47479089736731
-4.099819963992799,54.42557121146174
-4.097819563912783,54.37637553515904
-4.095819163832767,54.32720386845923
-4.0938187637527506,54.2780562113623
-4.0918183636727345,54.22893256386824
-4.0898179635927185,54.179832925977074
-4.0878175635127025,54.13075729768878
-4.0858171634326865,54.08170567900338
-4.0838167633526705,54.03267806992085
-4.0818163632726545,53.983674470441194
-4.0798159631926385,53.93469488056443
-4.0778155631126225,53.885739300290545
-4.0758151630326065,53.83680772961954
-4.0738147629525905,53.78790016855141
-4.0718143628725745,53.73901661708617
-4.0698139627925585,53.69015707522381
-4.0678135627125425,53.64132154296432
-4.0658131626325265,53.59251002030772
-4.0638127625525104,53.543722507254
-4.061812362472494,53.49495900380316
-4.059811962392478,53.4462195099552
-4.057811562312462,53.39750402571012
-4.055811162232446,53.34881255106792
-4.05381076215243,53.30014508602861
-4.051810362072414,53.251501630592166
-4.049809961992398,53.202882184758614
-4.047809561912382,53.15428674852794
-4.045809161832366,53.10571532190014
-4.04380876175235,53.05716790487523
-4.041808361672334,53.0086444974532
-4.039807961592318,52.96014509963405
-4.037807561512302,52.91166971141778
-4.035807161432286,52.86321833280439
-4.03380676135227,52.814790963793875
-4.031806361272254,52.766387604386246
-4.029805961192238,52.7180082545815
-4.027805561112222,52.66965291437963
-4.025805161032206,52.62132158378065
-4.02380476095219,52.57301426278454
-4.021804360872174,52.52473095139131
-4.019803960792158,52.476471649600974
-4.017803560712142,52.42823635741351
-4.015803160632126,52.38002507482892
-4.01380276055211,52.33183780184722
-4.011802360472094,52.283674538468404
-4.009801960392078,52.23553528469246
-4.007801560312062,52.1874200405194
-4.005801160232046,52.139328805949226
-4.00380076015203,52.09126158098193
-4.001800360072014,52.043218365617506
-3.999799959991998,51.99519915985597
-3.997799559911982,51.94720396369732
-3.995799159831966,51.89923277714154
-3.99379875975195,51.851285600188646
-3.991798359671934,51.80336243283863
-3.989797959591918,51.7554632750915
-3.987797559511902,51.70758812694725
-3.985797159431886,51.659736988405875
-3.98379675935187,51.61190985946739
-3.981796359271854,51.56410674013178
-3.979795959191838,51.51632763039905
-3.977795559111822,51.4685725302692
-3.975795159031806,51.42084143974223
-3.97379475895179,51.37313435881815
-3.971794358871774,51.32545128749694
-3.969793958791758,51.27779222577862
-3.967793558711742,51.23015717366317
-3.965793158631726,51.18254613115061
-3.96379275855171,51.13495909824093
-3.961792358471694,51.08739607493413
-3.959791958391678,51.0398570612302
-3.957791558311662,50.992342057129164
-3.955791158231646,50.944851062631
-3.95379075815163,50.89738407773572
-3.951790358071614,50.849941102443324
-3.949789957991598,50.80252213675381
-3.947789557911582,50.75512718066717
-3.945789157831566,50.707756234183414
-3.94378875775155,50.66040929730254
-3.941788357671534,50.61308637002455
-3.939787957591518,50.56578745234943
-3.937787557511502,50.5185125442772
-3.935787157431486,50.47126164580785
-3.93378675735147,50.42403475694138
-3.931786357271454,50.37683187767779
-3.929785957191438,50.32965300801708
-3.927785557111422,50.28249814795925
-3.925785157031406,50.235367297504304
-3.92378475695139,50.18826045665224
-3.921784356871374,50.141177625403046
-3.919783956791358,50.09411880375674
-3.9177835567113424,50.04708399171333
-3.9157831566313264,50.00007318927278
-3.9137827565513104,49.953086396435125
-3.9117823564712944,49.90612361320034
-3.9097819563912783,49.859184839568435
-3.9077815563112623,49.812270075539416
-3.9057811562312463,49.76537932111328
-3.9037807561512303,49.71851257629002
-3.9017803560712143,49.67166984106964
-3.8997799559911983,49.62485111545214
-3.8977795559111823,49.57805639943752
-3.8957791558311663,49.53128569302579
-3.8937787557511503,49.48453899621693
-3.8917783556711343,49.437816309010955
-3.8897779555911183,49.39111763140786
-3.8877775555111023,49.344442963407644
-3.8857771554310863,49.29779230501031
-3.8837767553510703,49.25116565621586
-3.8817763552710542,49.20456301702429
-3.8797759551910382,49.157984387435604
-3.8777755551110222,49.11142976744979
-3.8757751550310062,49.06489915706686
-3.87377475495099,49.01839255628681
-3.871774354870974,48.971909965109646
-3.869773954790958,48.92545138353536
-3.867773554710942,48.87901681156396
-3.865773154630926,48.83260624919543
-3.86377275455091,48.78621969642978
-3.861772354470894,48.739857153267025
-3.859771954390878,48.69351861970714
-3.857771554310862,48.64720409575014
-3.855771154230846,48.600913581396014
-3.85377075415083,48.55464707664478
-3.851770354070814,48.508404581496414
-3.849769953990798,48.46218609595094
-3.847769553910782,48.41599162000834
-3.845769153830766,48.369821153668624
-3.84376875375075,48.32367469693179
-3.841768353670734,48.27755224979783
-3.839767953590718,48.23145381226676
-3.837767553510702,48.18537938433856
-3.835767153430686,48.139328966013245
-3.83376675335067,48.09330255729081
-3.831766353270654,48.04730015817126
-3.829765953190638,48.00132176865459
-3.827765553110622,47.955367388740804
-3.825765153030606,47.90943701842989
-3.82376475295059,47.86353065772186
-3.821764352870574,47.81764830661671
-3.819763952790558,47.77178996511444
-3.817763552710542,47.72595563321506
-3.815763152630526,47.680145310918554
-3.81376275255051,47.63435899822493
-3.811762352470494,47.588596695134186
-3.809761952390478,47.54285840164632
-3.807761552310462,47.49714411776134
-3.805761152230446,47.451453843479236
-3.8037607521504304,47.40578757880002
-3.8017603520704144,47.360145323723685
-3.7997599519903984,47.31452707825022
-3.7977595519103824,47.26893284237965
-3.7957591518303664,47.22336261611194
-3.7937587517503504,47.17781639944713
-3.7917583516703344,47.13229419238519
-3.7897579515903184,47.08679599492614
-3.7877575515103024,47.041321807069956
-3.7857571514302863,46.99587162881667
-3.7837567513502703,46.95044546016625
-3.7817563512702543,46.905043301118724
-3.7797559511902383,46.859665151674065
-3.7777555511102223,46.8143110118323
-3.7757551510302063,46.76898088159341
-3.7737547509501903,46.7236747609574
-3.7717543508701743,46.67839264992427
-3.7697539507901583,46.63313454849403
-3.7677535507101423,46.58790045666665
-3.7657531506301263,46.542690374442174
-3.7637527505501103,46.497504301820555
-3.7617523504700943,46.45234223880184
-3.7597519503900783,46.407204185385986
-3.7577515503100622,46.362090141573034
-3.7557511502300462,46.317000107362944
-3.7537507501500302,46.27193408275575
-3.7517503500700142,46.22689206775142
-3.749749949989998,46.18187406234998
-3.747749549909982,46.13688006655142
-3.745749149829966,46.091910080355746
-3.74374874974995,46.046964103762946
-3.741748349669934,46.002042136773035
-3.739747949589918,45.95714417938599
-3.737747549509902,45.91227023160184
-3.735747149429886,45.86742029342056
-3.73374674934987,45.82259436484217
-3.731746349269854,45.77779244586665
-3.729745949189838,45.733014536494025
-3.727745549109822,45.688260636724266
-3.725745149029806,45.6435307465574
-3.72374474894979,45.5988248659934
-3.721744348869774,45.5541429950323
-3.719743948789758,45.50948513367406
-3.717743548709742,45.464851281918726
-3.715743148629726,45.42024143976625
-3.71374274854971,45.37565560721667
-3.711742348469694,45.33109378426995
-3.709741948389678,45.28655597092614
-3.707741548309662,45.24204216718519
-3.705741148229646,45.19755237304713
-3.70374074814963,45.15308658851194
-3.701740348069614,45.108644813579645
-3.699739947989598,45.06422704825022
-3.697739547909582,45.019833292523685
-3.695739147829566,44.975463546400015
-3.69373874774955,44.93111780987925
-3.691738347669534,44.88679608296134
-3.689737947589518,44.84249836564633
-3.687737547509502,44.798224657934185
-3.685737147429486,44.75397495982494
-3.68373674734947,44.70974927131856
-3.681736347269454,44.665547592415066
-3.679735947189438,44.62136992311445
-3.677735547109422,44.57721626341672
-3.675735147029406,44.53308661332186
-3.67373474694939,44.4889809728299
-3.671734346869374,44.444899341940804
-3.669733946789358,44.4008417206546
-3.667733546709342,44.356808108971265
-3.665733146629326,44.31279850689082
-3.66373274654931,44.268812914413246
-3.661732346469294,44.22485133153857
-3.659731946389278,44.180913758266755
-3.657731546309262,44.13700019459784
-3.655731146229246,44.09311064053178
-3.65373074614923,44.049245096068624
-3.651730346069214,44.00540356120834
-3.649729945989198,43.961586035950944
-3.647729545909182,43.917792520296416
-3.645729145829166,43.874023014244784
-3.64372874574915,43.83027751779601
-3.641728345669134,43.786556030950145
-3.639727945589118,43.74285855370714
-3.637727545509102,43.699185086067025
-3.635727145429086,43.65553562802978
-3.63372674534907,43.611910179595434
-3.631726345269054,43.56830874076395
-3.629725945189038,43.52473131153536
-3.627725545109022,43.481177891909645
-3.625725145029006,43.43764848188682
-3.6237247449489898,43.39414308146686
-3.6217243448689738,43.350661690649794
-3.6197239447889578,43.3072043094356
-3.6177235447089418,43.2637709378243
-3.6157231446289257,43.22036157581586
-3.6137227445489097,43.176976223410314
-3.6117223444688937,43.133614880607645
-3.6097219443888777,43.090277547407865
-3.6077215443088617,43.04696422381095
-3.6057211442288457,43.00367490981693
-3.6037207441488297,42.96040960542578
-3.6017203440688137,42.91716831063752
-3.5997199439887977,42.873951025452136
-3.5977195439087817,42.83075774986964
-3.5957191438287657,42.78758848389001
-3.5937187437487497,42.74444322751328
-3.5917183436687337,42.70132198073941
-3.5897179435887177,42.65822474356844
-3.5877175435087016,42.61515151600033
-3.5857171434286856,42.57210229803513
-3.5837167433486696,42.52907708967278
-3.5817163432686536,42.486075890913334
-3.5797159431886376,42.443098701756746
-3.5777155431086216,42.40014552220306
-3.5757151430286056,42.357216352252244
-3.5737147429485896,42.314311191904316
-3.5717143428685736,42.271430041159256
-3.5697139427885576,42.22857290001709
-3.5677135427085416,42.185739768477795
-3.5657131426285256,42.142930646541394
-3.5637127425485096,42.100145534207854
-3.5617123424684936,42.05738443147721
-3.5597119423884775,42.01464733834944
-3.5577115423084615,41.97193425482456
-3.5557111422284455,41.92924518090255
-3.5537107421484295,41.88658011658343
-3.5517103420684135,41.843939061867175
-3.5497099419883975,41.80132201675382
-3.5477095419083815,41.75872898124333
-3.5457091418283655,41.71615995533573
-3.5437087417483495,41.673614939031005
-3.5417083416683335,41.63109393232917
-3.5397079415883175,41.58859693523021
-3.5377075415083015,41.54612394773414
-3.5357071414282855,41.50367496984093
-3.5337067413482695,41.46125000155062
-3.5317063412682534,41.41884904286318
-3.5297059411882374,41.376472093778624
-3.5277055411082214,41.33411915429694
-3.5257051410282054,41.29179022441816
-3.5237047409481894,41.24948530414224
-3.5217043408681734,41.20720439346921
-3.5197039407881574,41.16494749239905
-3.5177035407081414,41.122714600931786
-3.5157031406281254,41.08050571906739
-3.5137027405481094,41.03832084680589
-3.5117023404680934,40.996159984147255
-3.5097019403880774,40.95402313109151
-3.5077015403080614,40.911910287638634
-3.5057011402280454,40.86982145378865
-3.5037007401480293,40.82775662954154
-3.5017003400680133,40.78571581489732
-3.4996999399879973,40.74369900985597
-3.4976995399079813,40.70170621441751
-3.4956991398279653,40.65973742858193
-3.4936987397479493,40.61779265234923
-3.4916983396679333,40.5758718857194
-3.4896979395879173,40.53397512869247
-3.4876975395079013,40.4921023812684
-3.4856971394278853,40.45025364344723
-3.4836967393478693,40.408428915228924
-3.4816963392678533,40.36662819661351
-3.4796959391878373,40.324851487600974
-3.4776955391078213,40.283098788191325
-3.4756951390278052,40.24137009838454
-3.4736947389477892,40.19966541818065
-3.4716943388677732,40.15798474757963
-3.4696939387877572,40.116328086581504
-3.467693538707741,40.07469543518625
-3.465693138627725,40.033086793393885
-3.4636927385477096,39.991502161204394
-3.4616923384676936,39.949941538617786
-3.4596919383876776,39.90840492563406
-3.4576915383076616,39.86689232225321
-3.4556911382276456,39.825403728475244
-3.4536907381476296,39.783939144300156
-3.4516903380676136,39.74249856972795
-3.4496899379875976,39.701082004758625
-3.4476895379075816,39.65968944939218
-3.4456891378275656,39.618320903628614
-3.4436887377475496,39.576976367467935
-3.4416883376675336,39.53565584091013
-3.4396879375875176,39.49435932395521
-3.4376875375075016,39.45308681660317
-3.4356871374274855,39.41183831885401
-3.4336867373474695,39.37061383070773
-3.4316863372674535,39.32941335216433
-3.4296859371874375,39.28823688322381
-3.4276855371074215,39.24708442388618
-3.4256851370274055,39.20595597415142
-3.4236847369473895,39.16485153401955
-3.4216843368673735,39.123771103490554
-3.4196839367873575,39.082714682564436
-3.4176835367073415,39.04168227124121
-3.4156831366273255,39.00067386952085
-3.4136827365473095,38.95968947740338
-3.4116823364672935,38.91872909488879
-3.4096819363872775,38.87779272197708
-3.4076815363072614,38.83688035866825
-3.4056811362272454,38.7959920049623
-3.4036807361472294,38.75512766085924
-3.4016803360672134,38.71428732635905
-3.3996799359871974,38.67347100146174
-3.3976795359071814,38.63267868616732
-3.3956791358271654,38.591910380475774
-3.3936787357471494,38.55116608438711
-3.3916783356671334,38.510445797901326
-3.3896779355871174,38.46974952101842
-3.3876775355071014,38.429077253738406
-3.3856771354270854,38.388428996061265
-3.3836767353470694,38.347804747987006
-3.3816763352670534,38.30720450951562
-3.3796759351870374,38.266628280647126
