P1,P2,P3,P4,F
-1.0577109289559004,0.5384349572164524,-0.5412990949622398,1.7440102340757326,6.214435427893254
0.822544912103189,0.7157342411708404,-1.9768215689475905,-0.9960449401698921,5.732077926631154
-1.2208436499710222,2.394361900582451,-0.4952150980047351,1.2221941801067953,2.0321987238201924
0.2088635950047554,2.185094895036112,-0.3043448710539514,0.04342340881641101,-0.6696102162598877
-1.9596701238797756,-0.6867153430032953,-0.3129289671900141,-1.335691521693076,-6.578876349053138
-1.3281860488984305,1.6238849928111523,0.6185563569779244,-1.1315053013521625,-2.6974425834248974
0.19686123586912352,0.3831681897589003,1.9856764110148397,0.015784773360650053,13.61042882880506
0.7384665799954104,0.4990958161377494,0.12352920184109302,-0.40446228792410366,-0.7102983649590615
0.1713682811899705,-1.6922708316433286,-0.21673178915646166,-1.312912976758239,-4.205827850391399
-0.11564828238824053,-0.17038576538819597,-0.2592218130040925,-1.694039281225405,-6.601882148250438
-0.3011036955892888,-0.8128235903365649,0.1243847669077142,-0.8467193279265061,-3.843772042221464
-1.4785219903674274,0.8280588148933092,-0.828293760348399,0.19380900833111825,-0.01682619590191692
-0.7198442083947086,1.071080500402805,0.12019855874605508,-0.006400752603138034,-0.44461947333453294
-0.4606387709597875,-2.0744863510163114,0.4508123363317998,-0.5012379575000783,-3.72630339037348
1.0571222262189157,-0.02203486400427045,0.20968606357448813,0.20188719429148277,1.9873349313680304
0.3436182895684614,1.1218615047942522,0.4575419340047812,1.0400267198626876,6.1583563983158705
-1.763040155362734,-0.18667896231344497,0.4337476093485353,0.39412651043414787,0.21593374498232198
0.324083969394795,0.7290636450023644,-1.7718966822464437,-0.12130867138958067,6.674051934051958
-0.38508228041631654,0.35116546762708406,0.6368701583954032,0.9280720066606888,4.99131015617151
-0.6769220003059587,0.34166023195262635,-0.6710148456624536,-0.959850302216295,-3.6240586154982983
0.6116762888408679,-0.27131497806829746,-1.095839163003958,-0.2249195395553516,3.9092237010927073
1.030999522495951,-1.2165808041357096,-1.1044518278549962,-0.20108793560036814,6.5733990859731755
0.9312801191161986,-1.1215301474250274,0.4335416104725293,-1.2369532584428453,-4.425117903238119
-0.8392175232226385,0.7093525144553172,-0.22257492722485295,-0.41987416228435775,-2.6858635462359413
-0.3092123758512146,0.019458255518883118,-1.6819687839854107,-2.074959680895303,-0.18745048527548924
0.33126343140356396,-0.13851224460722475,0.47803781519228344,1.9121780476629535,8.53310789873798
0.9755451271223592,-0.42389004232235256,-1.4396081307988273,-0.937413788436313,4.663775787147223
-0.47917423784528995,-0.30518884548075176,0.13982135851821087,1.5861141314213119,5.838588486774146
-0.18565897666381712,1.0469117944881394,0.23849892567305414,0.03808450571949245,0.6366989353754967
-1.1063349740060282,-0.33524408186802673,0.8855770816950449,0.5648641321559589,2.9120929061359
-1.1962066240806708,-1.3410647133015687,1.7816847864668515,-0.48879979835093157,1.5930870227840233
0.812525822394198,0.7436517755401733,-1.3646763259005417,0.20792969196167435,5.201581068073945
1.356240028570823,-0.20487666386471723,-0.05247385606304944,0.650489639988436,3.9879604423755737
-0.07201012158033385,0.03139586553277644,-0.27633529504421733,0.6645524143941822,2.7979315503275823
1.0035328978920242,1.6075783063995104,0.43374968596096225,0.7747733900743572,6.06161599952004
0.36163602504763415,-0.020560557350507186,0.21566877093361858,-0.36833271003917634,-0.9810242991080064
-0.6451197546051243,0.28918367311872534,-0.35254624273661994,-0.4803596724913551,-2.3975931196049842
0.36139560550841393,-1.1789234912983253,-0.4409021886108555,-1.5941763252676036,-4.392545580760108
1.5380365664659692,-0.21966945235096014,-1.1164508551840475,0.5232190111769367,7.860800443167371
-0.03582603910995154,0.6095260452086012,0.9878615824065092,1.0823787113234427,8.425555051243396
1.5646436558140062,-1.5553737338412423,0.45920418159952925,1.6159816799179296,7.232707571621262
-2.6197451040897444,0.20084509311570958,0.9177681977951373,0.30517263458050775,1.496499307174292
0.8219025043752238,0.1007910726448063,-0.3103961364755137,-0.7664797729085693,-2.0175496217226176
0.08704706823817122,0.04128745558743938,-0.6568354686944304,-1.6970961432894554,-5.461277136598507
-0.29900735046586746,1.0371588986582432,-1.0783150666292278,1.0416667330833504,5.119181596802802
0.0917607765355023,0.3344385148485215,0.3589175837406595,-1.7962765667775356,-6.466808267501448
-1.9875689146008928,1.478071898356444,-1.0397932245282346,-0.3406040777437667,-3.1802536668047203
-0.21967188783751193,-0.9935895155940362,1.8486630689665502,-0.2243068279436459,5.462141741688259
0.3571125715117464,0.13592456721834797,-1.3076425810934404,-0.06945513785101935,4.853597875950996
1.477894044741516,0.08446678638994742,0.2736601192125019,0.03580260003584014,1.8920044090930188
-0.5182702182736474,-1.06925449375508,1.5668547072137862,0.13814755636757506,4.048688154251369
-0.8084936028931876,0.9562950020913461,0.599089759263809,-2.4153632620785297,-8.247407947066824
-0.5017570435845365,2.324673305852818,0.17567371249177932,0.014655909870126726,0.4662183356173076
0.9154021177020741,-0.017006074483830996,-0.9684836469618956,-2.2295755741118772,-5.156078245374381
0.32875110965968446,0.5050210882737669,-1.381769188567704,0.7322180730909948,7.589836514741573
-0.5297602037670388,0.08451847581532725,0.7700501089175859,-0.5551251558036121,-0.8411623932352477
0.5132674331133561,-0.7135846699071758,1.5061472407749465,-2.1570367252233504,-3.4589680983780795
0.09707754934804039,-1.8207602778020162,-0.43884999047817147,-0.8142046773853758,-0.983891956612494
0.9686449905328892,-0.7057734830953651,-1.139061507616351,-0.5700753391846538,4.188565803574477
-0.7020530938773524,-1.3919583809517313,-2.4581694305490185,1.1906996175550046,29.031875305503824
-0.3276621465977682,1.7041020780591178,-0.9807648436625377,0.196637741750245,0.0019410397511052668
-0.39210815313215763,-0.11510969392323915,-0.11365684249904019,0.3444449443505802,1.0505912665154107
-1.4635149481321186,-0.3459193290471707,1.5991232408367342,1.181221634220601,9.826621729834866
0.29612027706457605,0.8891538247878059,0.6731336922329685,-0.09614428792448947,2.467908822309148
0.26105527217988933,-1.121751102855888,0.305085404706753,0.7541879610324033,2.872578650414682
0.00511345664246089,-0.7668640380045524,-0.40011966130113097,0.6838611139319919,3.834519900750422
-0.23458713337514692,0.06807226924862103,-0.5831657172559563,-1.2864694935694123,-4.439613173748059
-1.4153707420504142,1.0287689914234805,1.4056475975079636,1.4729835776298295,13.296272395978846
-0.42064532276535904,0.5016850451687882,0.20073854075838948,-1.4203017800706945,-5.779549510035736
-0.3427145165267695,0.2483251425158822,-2.102600691921022,0.9173666494778481,15.545283857434342
-0.8022772692216189,0.07811773523601635,-0.6735396478972429,-1.5170730369056327,-5.614833228746317
-0.16128571166600914,0.40023585552677515,-0.8582160317716268,0.6012367881516733,3.7662880571043753
0.4040508568145384,0.20165290512925463,-0.5462640091774649,1.8619148781501726,8.526612023746761
1.8861859012105302,-1.0299722747769358,0.5629106602850852,-0.21297865655021128,0.8253117628574246
0.17457781283183896,0.04607922163315134,-0.10744488179424941,-0.2563556428531463,-0.8261135037524956
0.25755039072276437,-1.0736886589177526,-0.07686540700366203,0.6104399993168492,2.8820942918975354
-0.07444591576616721,0.08108254290082371,1.3134731613252366,-0.329396455962543,3.9966029848532614
-1.9187712152990415,-0.4806479414882414,-0.6964610897866884,1.8182787037428214,7.479022926698088
-0.026513875449216878,2.5393816227828614,1.8641995258873496,0.1921922494586957,20.63580277381914
0.06023020994102644,-0.03989438375171192,-0.6713075913710861,-0.32016950822072576,0.1850766290866619
2.463242112485286,-1.4042395662615887,0.08919819661257138,-0.5402855278956832,0.07545768189425228
-0.19236096478112252,-0.13418021067692457,-0.2812035954027669,-0.9329484701730206,-3.6114645439223723
0.30154734233361247,0.5193587456378881,0.12341913350096105,-0.6277549867574896,-2.035578144428414
-0.03471176970524331,1.6733639461525236,0.44459199507312896,-0.35067339365859646,0.6435092125164752
-1.168678037619532,-0.5894523999387185,0.43383524008887653,-0.48763907349858004,-3.0660457318816894
1.1428228145150205,-1.58242797402364,-0.75311733062058,-0.6581752741371039,2.5951867224018415
0.7519330326867741,0.8168370114309812,-1.1229146774475707,2.0988412303524395,11.095633534141562
0.7910319470430469,-1.3805987058996512,2.5031717909057107,-1.0300950764894898,8.556507215105523
-0.9093874547947389,-0.43615544150748503,-0.4839843396005531,0.14663258764617476,0.8020502253680863
1.4027943109360992,-0.25762048551099404,0.6992124386719866,0.592521009760872,4.87930955730846
-1.4018510627922809,-0.06963345330010817,-1.6076413105231968,0.6301079955837326,9.096003901684158
0.5868570938002703,0.6891644570743356,-0.2796127199046768,-0.058607075782472,0.2015803134594863
2.1904556258099785,-0.6836342822863877,-0.12719938398244293,-0.2407025718473096,1.450100107429495
-0.9905363251306883,-0.2737292521667607,0.4728150699278325,0.4515474912395065,1.2274692798708804
-0.5662977296027719,-0.014270352949388505,-2.722454140991939,0.2665216499782007,22.81275928268346
0.09965136508764122,0.14959795751878804,0.16614061307833064,-0.25895883476751336,-0.8036672712854065
-0.5034756541161992,0.09782717470792267,-1.1497414553678929,-1.5618785717244308,-3.010225614885914
-1.5506634310661327,0.4360057752225798,0.32434571119492384,-0.4679237223332475,-2.8239246927881765
0.06856297480602733,0.8438395096417373,-1.036329196838163,-1.1465501637074578,-3.04469410994077
-1.0623037137261049,0.392634115650968,-0.8554826959255813,-0.6671595500663265,-2.207173368446002
0.4735924306351816,0.45358552350921844,-0.27362761039326816,0.03322323851695945,0.5828745463979959
-0.9194242342338032,-1.5822231667464777,-1.0523294696031953,0.3587361439966162,7.167752411251106
1.5499344050175394,0.05022769916568044,-0.47553444673535483,1.7804527512924062,9.30237443801578
-0.7832532923362371,0.4795075480016086,-1.1933757685433153,-0.5374063789038138,0.19509298965007238
-0.3220615162056756,0.7289411945704503,-1.8331704516987275,0.7746256352751506,10.185435822013833
0.8135172173696698,-0.6923507742337942,1.0179570524293595,0.30596002443783654,3.736500290120589
-1.2308643164339552,-0.659039274888645,-1.2960486928239283,1.2959976706397898,10.700646990115159
0.22745993460412942,-0.5741006752835983,-0.17868088760798354,0.576228719595626,2.833317028247796
1.307142754282428,0.5364138998913434,0.7528910814937849,-1.0084814272863163,-0.21852553064920954
-1.6074832345612275,1.0338810549242086,-0.6149441025160431,-1.7230460292912313,-8.636756718925783
0.1846338585323042,-0.4074601072916016,-0.8251658997455379,0.31126169966750483,4.144821315598289
0.25988279424842353,0.9079623136270489,0.22623808866742148,-0.5284509979003907,-1.2895388622274084
0.7818228717773104,0.12347980916459421,1.117933822727152,-0.9803137459505973,0.8859804941449392
-1.236950710878082,-0.12428577716243629,-1.1693152650864689,-1.2675777045330776,-1.914708448579332
-1.3204566130842763,-0.21138422981796898,-0.15014783201743892,0.1609754975871555,-0.5454437406973549
0.5219415656168976,0.7466113646021572,-1.7324945949673274,1.507707699313365,12.970384620214531
0.29698467323318606,0.3255778167870701,-0.39320100368219,-0.40867234570604166,-1.1299186703756
0.25049285034587654,2.2758254276476375,0.034204684538075444,0.5902703110753222,2.7707717576130495
0.3464482094969757,-0.8522246429973241,-0.8546246417550657,-0.10226635021759252,3.585197003944382
-0.6800247215784908,0.5181017020299757,-0.45699183382523145,-1.289382089103393,-5.684564963280523
0.23225369716100355,-0.5292010098115129,-1.40822676830745,0.7348113435104173,10.611277019799417
0.29307247329868125,-0.8692869869886438,0.07707861138149362,-1.0946920440273713,-4.20187923351148
-0.7143514180263678,-0.010867137034972144,1.0556942488831498,0.021626630593564705,2.692681397583474
1.8657745111447566,0.13735247940703602,-1.0971438697704636,-0.34152041500530517,3.8094760024898533
0.4738329209117875,2.9181735550600925,-0.6226717665523829,0.8930774345656918,1.57517448048752
-1.1913034972026486,-0.18414581568320207,0.5025462464541818,-1.0581509924706867,-4.851332854553507
0.6565536086338297,-1.1301787294846835,1.2120907193227362,0.3908699078019598,3.8877666770779005
-0.9746816702273214,0.2730107174943857,-1.4931898122089313,-0.8397974073487009,1.5396625022585706
0.787084603742452,-2.0746400375463683,-0.16878473741594932,-0.5111052123287851,-0.4715362348792176
1.158595579007404,-0.09195678260426586,0.283130822319525,-3.635200227540102,-13.19378774246422
-0.8206823183517105,0.016025282295160426,-0.10205639062884797,2.0920985716179086,7.575687523784783
0.9633761292443218,0.7946003829452114,-2.476792066877087,0.5505569328262319,17.63298083855268
0.4127809269364983,0.9736222494278469,0.5010900093087719,-0.7673474859381645,-0.9275906604709099
0.82206015999449,-0.5035696189077175,1.5193363510906441,-1.124655688332994,1.7184029952760982
1.8967929826539474,-0.150614014629933,0.11666175116950343,-0.4956487528793405,-0.08011392570040354
-0.2453881160028705,-0.7661208306106709,-1.0311060532942633,0.7168795348194515,7.391572754690134
-0.7537361643574896,-1.128062554807694,-0.5131272463642831,-1.8920849255849255,-6.374497888862756
-0.8895144296255233,0.30989477938063453,1.769913067655593,-0.14158441929433813,9.038898333619283
-0.8158102849654383,-1.2735855485965992,0.9099625408605586,1.7706418724626733,6.433022398584967
-0.0771017094141042,-0.41462690057186313,0.6400266183843293,-1.1339463359678041,-3.9147293426922514
0.3411519748166439,-0.9951739598992374,0.35641258353437605,0.08038503876365498,0.33439687474856405
0.27669079933001905,0.5496831862902597,-0.6611371121909724,2.2033098152577577,9.674404994901955
0.8271832490360238,1.801430099266488,-0.20057118065576857,0.6321516296907728,2.753846239570626
0.01300189187790702,-1.3015879828033312,-0.07792273567851586,0.12592382048545514,0.7377596247192324
1.4535340771573169,-1.853018482897569,0.549574316064444,0.5066364549090028,2.3494329526400217
-0.2646568332379561,-0.1248868853500674,1.5089188942669034,-0.40086533500970234,4.585502153248475
2.720169166589619,0.01569779595775838,1.118338136793128,1.29963128530344,11.70584576018747
0.6256673477650062,0.21865930675729772,-1.4193843557960406,-0.3993300229002119,4.45157990607875
-0.8571575564162826,-0.4463205152343449,0.22399496890104872,-1.959181608735977,-8.743309852940879
-1.0708924980611123,-0.20063929882543183,0.736763345167897,-0.39130310394045986,-1.3032915954235154
0.4824724152431853,0.3675104105406022,0.6188603301446354,-0.9667345298767035,-1.780626151585952
-0.2234627853258509,1.040430892644839,-0.6292337633874194,-0.2811940121974293,-1.4697819394023715
0.714000494092092,-1.9550487703182828,2.9141092157683617,-0.25908405908063087,13.759310544325634
0.47323762457354485,-0.3689394390314622,-1.2770845623311189,1.1974231998049074,11.098099085870938
-0.07282891265687277,0.2138087939410634,-1.08318844666605,0.6952927266643856,5.7650431961879764
-0.846793718068405,-0.917976104610736,0.2335950812615763,0.2632654875753966,-0.05890118730347149
-1.5148472246858646,1.7311696317672995,2.1168030549638535,-0.0029454113325951153,19.245026980868005
-0.4465149520670211,-0.635409880228737,-0.8361948507041709,-1.0588580088579944,-1.5216285625988393
0.8563987943234723,-0.041292687007282836,-0.2658283656469923,-2.1811752376656774,-7.634354461390947
0.21409374413020396,0.5560220968422908,1.0772936730156928,0.11316001139278317,5.3464169374305
-1.245738778711988,-0.5912847888018945,-0.0178621548877335,0.7946412035736589,1.954906446275028
0.173180925851182,-1.8465730478044171,-0.3346038545302957,-0.10833388324458919,1.311465530206647
0.3853173797288368,-0.4286545269165333,0.5656329018867201,-0.5348543227867003,-1.2792003802609444
-0.883857436201133,1.0294405559270405,0.2725179902295931,0.4645021652142125,1.758031532376191
0.1537251059455279,-0.33689512678513855,1.0304387856367914,-0.083332200624347,2.311508965619154
0.058208718445999896,-0.8464343014589786,1.2914688890653634,1.6857441919739613,9.618574026668929
-1.142970297830623,0.9256722095027217,0.3070030600053617,1.2327283420682844,4.639064108759001
0.3577873603482833,-0.3307748960230527,0.291732725378309,0.9595080570233295,4.258147813804505
0.5607845263682344,-0.5101608136502173,0.21411098228613354,0.7577341142099038,3.5107894555453663
1.083051243175277,0.14945608966330953,0.4891305566492876,-1.290167414451457,-3.2136652296231443
1.053802052034903,0.7707502096187874,0.05517063787146392,0.6629937020525997,3.7999538195032003
-1.377669367957091,2.381713531732546,-0.0006084823222894505,0.3763259576465752,0.12473711221978578
-0.9378250399151228,0.8272361076574231,1.1966271208272423,0.6064247283911633,7.763409596048291
0.5150352672086598,1.1598399663883443,1.5161161803550431,0.49260948681305256,12.898202310791604
0.5137859509122088,-0.5059661989878553,-1.5075529446334208,0.45276258784806556,10.668525611261407
0.5150476863060479,-1.0258681059694763,0.010021151740569072,2.7008664695495948,11.298254075039589
3.852731490654721,0.06233134961912296,-0.6886944334452347,-0.07618566995191904,4.885034371798766
0.570890510693167,0.10716991525959621,-0.3109714664860723,0.9363373808293303,4.539696221493054
1.135565640180599,-1.0785127413645972,0.40251620973532143,-0.4709898102640032,-1.1305734251870034
0.9540017634932023,-0.17529452990401284,0.6694383715424684,0.7906415838876719,5.226313529645696
0.651391251305798,0.3993176017191309,-0.1121264436113449,0.9393198902324554,4.356839705202049
-0.3152692446403456,0.36039339501808015,-1.9133403347228028,0.3644260771353479,10.745938335220984
0.7589692204932674,0.5042878533842724,-0.9650455805761796,1.6692469423765,9.256574379274634
-0.7728252145375718,0.29096473013744295,0.896499670200166,-0.8842760363604175,-1.3770948147560271
-0.23681860674000887,-0.5070086592700558,-2.7404264220349313,-0.4872209416682221,23.12294840247696
-0.48536354782910346,-0.5139006266488432,1.1874271516819999,0.2123800860234896,3.373667403221275
0.08187413938632256,-1.198951397993876,0.5212299906445413,0.880806853484222,3.170284810845921
2.3146585666735087,1.784775039185095,1.316176081530022,0.17942952129493323,12.92749151960287
-1.867265192591748,0.013450364619293007,-0.19856918688096045,1.285759036510566,3.3887184634548024
0.6862601903745135,-0.22485305579485193,-2.061405424022905,-0.6616898709663194,11.71470429072966
-1.6127158711896517,-0.9287920814524587,0.430362641506498,-1.1405784894885544,-6.418828646698914
-0.47193186578943347,2.9356579023277782,1.2746531240383412,0.3081283365365046,13.118694272838585
1.088950596967366,-1.0733280322228955,0.924721805513421,-0.07718027611369632,1.3605010735579375
0.06428001909546277,-0.4288479256060734,-0.6626914834880354,0.54286372035822,4.1216026434123725
-1.0777447779293061,0.4158368362860605,0.0867610754626467,-0.027402290866503937,-1.0926145864826902
-0.7153037092599682,0.6002129657442777,-0.532836268779924,-0.34001979062345705,-1.863269878052889
0.6795977489346758,0.957932055215684,-0.8192664641893721,-0.07493757172372349,0.8238368644554255
-0.7303666317171367,1.8076085077692632,0.955388571179851,0.02884889479318494,5.5772679322592715
0.21645858958197486,0.5061576554607123,-1.1975323112651621,-0.3049812998483304,2.086504005744053
0.045571839903813784,-1.0560307999666676,-0.8938164305816126,-0.20313204632342813,3.517562449763969
-0.6516003476058171,-0.2569451251217815,-1.1040256334723855,-0.40359333698691013,1.9579921115992804
2.1439440893253257,0.30783237251388496,-1.4902475232990466,0.8566651198694065,11.315624749439605
0.6339190223180112,2.068226041505824,0.14641429184260343,0.1940210045057993,2.079950177383534
-2.025142586657607,-1.397805478424297,1.161503048481976,2.2567524721687664,7.802024648166973
0.18645431476942764,1.2025765052252275,-0.18487675624526564,0.16070455127846184,0.4871538780369735
-0.661786464768388,0.1799143695464168,-1.5057478005641665,-0.5508574703286617,3.3948016381596284
0.852433334796224,0.8378305352294807,0.8399445397420275,2.6706753748630647,15.059117690366108
-0.7925207384327007,-0.10199471663593199,1.6857017540349715,0.41362637771433536,9.0428906376234
-0.11473644146689901,-0.8424326301263264,-0.6462423241465945,0.9901247868928167,6.187481372319075
0.5049872789804571,0.750872779401332,-0.4785542667177183,0.5921029832024916,2.8417750256822236
0.8657551941701215,0.6544310271056212,0.5156606300833942,0.6230110292977487,4.830445599181941
-1.2002964070557762,0.9720569657397219,1.6218737477850513,0.5356540513524742,11.986850507786802
-0.3345012358409484,-0.01330463537863531,-0.5198341457252261,-1.1020845647760653,-3.918324470227106
-0.4749453111609562,-0.5998220233198494,-1.332449780998205,0.36752904756141197,7.919903582952052
-0.6533292325737119,-1.5587869950238415,0.6314186062724064,-1.324861303850239,-6.725200302680717
1.7654542402810969,0.8193732681394064,0.7990680731422993,-0.17436283641253425,4.293002288289928
0.40498171096095553,0.42388948244398605,0.006131450435226853,-0.7256174565632872,-2.492177216535636
-1.2608839543350452,-0.9657826328639593,-0.5581332596574506,0.35747018584872403,2.1816058136692376
0.9178619470547761,-0.5385736732966242,0.9943787309920463,0.33412624733823465,4.149641706758928
2.1221561970126332,-0.46675881195144053,0.5280360045479643,0.48114589076518677,4.390274910069527
1.0324652605511468,-1.4829844319824181,-0.7684355169034929,0.28729657274908715,6.232286799564195
-1.5193699659540134,-0.8176823966051338,0.0490947313056715,-0.6068253417863988,-4.0197282502830936
-0.48423407286625136,-1.1338303568063541,-1.3517075320246466,-0.2610034893516796,7.018305792790194
1.2669111491866227,-0.4124790118879367,0.6858904564379201,0.9203961612544849,5.79400211343266
-0.7076694656187807,-0.7386974983295628,-0.2622335693828559,1.0678566772943998,4.157479141654933
0.44381942814622843,-1.6270049208667487,-0.4357108323847371,-1.1467830986265493,-2.1559738412579383
0.7746340534293368,2.0225902305694814,-0.03287448515243416,-1.5309276325126464,-5.478817506307766
-0.926930471578083,1.2525407310292307,0.040307699330247825,-0.7268893832047121,-3.7286398021506084
-0.05952535606180008,-0.7790194215199856,0.8949300615655605,1.0452075820322506,5.12966861962512
-3.2412673400690726,0.27242139665360987,0.5910905313252215,1.2148840301830344,2.988484245514745
-1.0243876413342898,0.417465089821295,-0.1564092787928027,-0.9247118804011716,-4.780434402701765
-0.2525681513931603,1.1910858547734768,0.7636681497189952,0.3073093537363383,4.545425053980551
-1.2477831819648495,-0.8186050266600786,0.40073725369161306,1.8344313331400877,5.915622129600571
1.6324113039316352,1.092106783982426,-0.4265996362860371,0.4153114772403338,2.9078342482662745
-1.4301413779606327,-0.5479053042069351,-0.1247181582364859,1.4215032852330935,4.4392031008108255
-0.44004448669698376,-1.3358624041686133,-0.1482228888431208,0.9987265700830984,4.016782637251987
0.13074057728609134,0.7241365593144973,0.5052613431742017,-0.9101987062279108,-2.0124307517053808
1.4412732890661155,1.2907584241224281,-0.36702261472164177,-0.18998142349707814,0.13798933063833618
-1.4358621511794394,2.5879089735306846,-0.3904091864216333,0.0347544782918479,-2.8602731132635606
1.1631637521549596,-1.1997252650902135,1.9687573094339588,0.10413338802134002,8.483777564671337
0.010233061019587049,0.6989196850807888,0.9397354817471042,0.9163289534385712,7.638456455661117
-0.9815086510479509,-0.40980124379353305,-0.7606006644251391,0.4086847622754085,3.0121607068487912
0.46210347426327075,0.7833587105240313,0.5709409939421983,-2.936200943778115,-9.410276243558336
0.19905969557347003,-1.4704895512312506,0.11835006565517724,-1.312840273092726,-5.358346252542621
-0.6002168771587947,-1.262769775698564,0.3915511752600938,-2.187380914976043,-9.87868154803568
0.06980208499001891,-0.7758748231664838,0.13734132456510456,0.17536524065533415,0.6147316140904454
-0.3853135968617602,0.07896404566808451,1.1896426454852358,0.24048764946776105,5.010263865254209
0.11351734525124804,-0.6410812665383554,0.34562034465144587,0.28322495861071845,1.161635991023931
0.6621306745210467,0.6590543439134197,-0.062088698214287405,-0.9589282677146163,-3.2438570295316946
1.586016816145352,1.0268946182579144,1.0421905769830173,0.6741440051199892,9.681516222287833
-1.237815498826849,0.5995775412453558,0.233285041087872,0.7162624964685291,2.070245160922954
2.1330333746562666,1.618787639660868,0.12147857932905783,-1.2551490672051577,-2.4499957130540633
-1.9520877995225019,0.415826629455343,0.3140226024861145,-1.4660382014488722,-7.2592520999723416
-0.15178509503558332,-1.216896710340167,-0.0936090233663665,-0.0001316862269378586,0.10180113300885457
0.5883172064845765,1.3633765135383398,0.009226992995468902,1.791782273613359,7.780861444218438
0.28099186773503265,-0.6051562356059974,-0.5866945887618727,1.6997427421986424,8.822678235548079
-0.6226995198205938,0.91041849968557,-0.7511672196238788,0.5634043604480524,1.9559214312781161
-0.20812225035727522,1.5737342165551063,-0.9985703864824396,-0.7299966715800764,-3.2796492560906585
-0.4930009346588328,0.45668801073039916,-1.391983286797076,0.8868426594885851,7.595817959028041
-0.5893647569442115,-1.4961588131646497,-0.8797173613845565,-0.45242426480904147,2.5550398582427523
0.8496020970210246,-0.9182121665097915,-0.17426703446692562,-0.7675070366738105,-1.8092908292303027
0.35701548596504734,1.3227444668851356,0.10311758244563701,-2.143966831621994,-7.914155709857555
-0.6929095952606542,-0.16912268564281638,-0.2712965631476405,0.1023821983476529,0.029189480387512234
0.8995998754332507,0.07957353494216583,-2.355703490127358,-0.6298673491373752,14.653243971108335
0.30729952087660933,0.7588244161636093,1.5745863577623422,0.09643037952850442,10.520656780400849
0.8128621188389601,0.6963228620803235,1.0864801228903818,-2.2993576962370614,-3.330169596272764
0.6296288419236122,0.2787998123854607,0.4457598512171287,0.16982667258368722,2.1535965929063243
-0.8289950109220723,-0.20866837122046583,1.907490672553268,-2.431121163971628,-0.4339836126952701
-0.5601810401969696,-0.3126684457323573,-0.9773641174837107,1.087940253268552,7.2684836663677945
